2025-05-30 17:01:47,323 - INFO - Starting Procify application
2025-05-30 17:01:47,323 - INFO - Initializing ProcessVisualizer
2025-05-30 17:01:48,233 - INFO - Starting process visualization
2025-05-30 17:01:49,088 - INFO - Initial process node created - PID: 0, Name: System Idle Process, Memory: 0.0%
2025-05-30 17:01:49,131 - INFO - Initial process node created - PID: 4, Name: System, Memory: 0.0%
2025-05-30 17:01:49,178 - INFO - Initial process node created - PID: 4100, Name: IPROSetMonitor.exe, Memory: 0.0%
2025-05-30 17:01:49,223 - INFO - Initial process node created - PID: 7172, Name: conhost.exe, Memory: 0.0%
2025-05-30 17:01:49,248 - INFO - Initial process node created - PID: 8196, Name: audiodg.exe, Memory: 0.1%
2025-05-30 17:01:49,295 - INFO - Initial process node created - PID: 8, Name: WUDFHost.exe, Memory: 0.1%
2025-05-30 17:01:49,320 - INFO - Initial process node created - PID: 1032, Name: Acrobat.exe, Memory: 0.9%
2025-05-30 17:01:49,363 - INFO - Initial process node created - PID: 3088, Name: esif_uf.exe, Memory: 0.0%
2025-05-30 17:01:49,405 - INFO - Initial process node created - PID: 11280, Name: SupportAssistAgent.exe, Memory: 1.4%
2025-05-30 17:01:49,451 - INFO - Initial process node created - PID: 2068, Name: svchost.exe, Memory: 0.0%
2025-05-30 17:01:49,469 - INFO - Initial process node created - PID: 6168, Name: AcroCEF.exe, Memory: 0.5%
2025-05-30 17:01:49,489 - INFO - Initial process node created - PID: 1572, Name: Acrobat.exe, Memory: 0.4%
2025-05-30 17:01:49,527 - INFO - Initial process node created - PID: 2084, Name: svchost.exe, Memory: 0.0%
2025-05-30 17:01:49,579 - INFO - Initial process node created - PID: 2092, Name: svchost.exe, Memory: 0.1%
2025-05-30 17:01:49,634 - INFO - Initial process node created - PID: 3116, Name: EvtEng.exe, Memory: 0.1%
2025-05-30 17:01:49,672 - INFO - Initial process node created - PID: 4140, Name: svchost.exe, Memory: 0.0%
2025-05-30 17:01:49,716 - INFO - Initial process node created - PID: 4652, Name: svchost.exe, Memory: 0.0%
2025-05-30 17:01:49,755 - INFO - Initial process node created - PID: 560, Name: fontdrvhost.exe, Memory: 0.0%
2025-05-30 17:01:49,795 - INFO - Initial process node created - PID: 1584, Name: svchost.exe, Memory: 0.0%
2025-05-30 17:01:49,834 - INFO - Initial process node created - PID: 12332, Name: svchost.exe, Memory: 0.1%
2025-05-30 17:01:49,854 - INFO - Initial process node created - PID: 4152, Name: firefox.exe, Memory: 5.7%
2025-05-30 17:01:49,901 - INFO - Initial process node created - PID: 13880, Name: DDVRulesProcessor.exe, Memory: 0.1%
2025-05-30 17:01:49,922 - INFO - Initial process node created - PID: 14904, Name: AcroCEF.exe, Memory: 0.4%
2025-05-30 17:01:49,941 - INFO - Initial process node created - PID: 1596, Name: firefox.exe, Memory: 0.1%
2025-05-30 17:01:49,985 - INFO - Initial process node created - PID: 4156, Name: MpDefenderCoreService.exe, Memory: 0.1%
2025-05-30 17:01:50,021 - INFO - Initial process node created - PID: 576, Name: smss.exe, Memory: 0.0%
2025-05-30 17:01:50,059 - INFO - Initial process node created - PID: 2112, Name: svchost.exe, Memory: 0.0%
2025-05-30 17:01:50,078 - INFO - Initial process node created - PID: 13376, Name: firefox.exe, Memory: 1.3%
2025-05-30 17:01:50,114 - INFO - Initial process node created - PID: 1092, Name: svchost.exe, Memory: 0.1%
2025-05-30 17:01:50,162 - INFO - Initial process node created - PID: 8260, Name: PresentationFontCache.exe, Memory: 0.1%
2025-05-30 17:01:50,189 - INFO - Initial process node created - PID: 9284, Name: firefox.exe, Memory: 1.5%
2025-05-30 17:01:50,217 - INFO - Initial process node created - PID: 12868, Name: conhost.exe, Memory: 0.0%
2025-05-30 17:01:50,239 - INFO - Initial process node created - PID: 13892, Name: firefox.exe, Memory: 0.6%
2025-05-30 17:01:50,274 - INFO - Initial process node created - PID: 14404, Name: DDVCollectorSvcApi.exe, Memory: 0.0%
2025-05-30 17:01:50,292 - INFO - Initial process node created - PID: 4684, Name: WMIRegistrationService.exe, Memory: 0.1%
2025-05-30 17:01:50,312 - INFO - Initial process node created - PID: 14928, Name: SecurityHealthService.exe, Memory: 0.1%
2025-05-30 17:01:50,339 - INFO - Initial process node created - PID: 16976, Name: NisSrv.exe, Memory: 0.1%
2025-05-30 17:01:50,370 - INFO - Initial process node created - PID: 596, Name: svchost.exe, Memory: 0.2%
2025-05-30 17:01:50,412 - INFO - Initial process node created - PID: 11348, Name: svchost.exe, Memory: 0.1%
2025-05-30 17:01:50,441 - INFO - Initial process node created - PID: 16980, Name: firefox.exe, Memory: 0.2%
2025-05-30 17:01:50,505 - INFO - Initial process node created - PID: 1112, Name: svchost.exe, Memory: 0.1%
2025-05-30 17:01:50,525 - INFO - Initial process node created - PID: 3164, Name: conhost.exe, Memory: 0.0%
