2025-05-30 08:51:24,963 - INFO - Starting Procify application
2025-05-30 08:51:24,963 - INFO - Initializing ProcessVisualizer
2025-05-30 08:51:25,291 - INFO - Starting process visualization
2025-05-30 08:51:25,794 - INFO - Initial process node created - PID: 0, Name: System Idle Process, Parent PID: 0
2025-05-30 08:51:25,800 - INFO - Initial process node created - PID: 15872, Name: python.exe, Parent PID: 10100
2025-05-30 08:51:25,834 - INFO - Initial process node created - PID: 4, Name: System, Parent PID: 0
2025-05-30 08:51:25,864 - INFO - Initial process node created - PID: 4100, Name: IPROSetMonitor.exe, Parent PID: 828
2025-05-30 08:51:25,892 - INFO - Initial process node created - PID: 7172, Name: conhost.exe, Parent PID: 6868
2025-05-30 08:51:25,902 - INFO - Initial process node created - PID: 8196, Name: audiodg.exe, Parent PID: 2768
2025-05-30 08:51:25,940 - INFO - Initial process node created - PID: 8, Name: WUDFHost.exe, Parent PID: 828
2025-05-30 08:51:25,969 - INFO - Initial process node created - PID: 3088, Name: esif_uf.exe, Parent PID: 828
2025-05-30 08:51:26,002 - INFO - Initial process node created - PID: 11280, Name: SupportAssistAgent.exe, Parent PID: 828
2025-05-30 08:51:26,091 - INFO - Initial process node created - PID: 2068, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,138 - INFO - Initial process node created - PID: 2084, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,180 - INFO - Initial process node created - PID: 2092, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,231 - INFO - Initial process node created - PID: 3116, Name: EvtEng.exe, Parent PID: 828
2025-05-30 08:51:26,264 - INFO - Initial process node created - PID: 4140, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,292 - INFO - Initial process node created - PID: 4652, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,318 - INFO - Initial process node created - PID: 560, Name: fontdrvhost.exe, Parent PID: 756
2025-05-30 08:51:26,345 - INFO - Initial process node created - PID: 1584, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,370 - INFO - Initial process node created - PID: 12332, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,376 - INFO - Initial process node created - PID: 16948, Name: conhost.exe, Parent PID: 8292
2025-05-30 08:51:26,382 - INFO - Initial process node created - PID: 4152, Name: firefox.exe, Parent PID: 10652
2025-05-30 08:51:26,403 - INFO - Initial process node created - PID: 13880, Name: DDVRulesProcessor.exe, Parent PID: 828
2025-05-30 08:51:26,411 - INFO - Initial process node created - PID: 1596, Name: firefox.exe, Parent PID: 10652
2025-05-30 08:51:26,433 - INFO - Initial process node created - PID: 4156, Name: MpDefenderCoreService.exe, Parent PID: 828
2025-05-30 08:51:26,458 - INFO - Initial process node created - PID: 576, Name: smss.exe, Parent PID: 4
2025-05-30 08:51:26,482 - INFO - Initial process node created - PID: 2112, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,489 - INFO - Initial process node created - PID: 13376, Name: firefox.exe, Parent PID: 10652
2025-05-30 08:51:26,513 - INFO - Initial process node created - PID: 1092, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,540 - INFO - Initial process node created - PID: 8260, Name: PresentationFontCache.exe, Parent PID: 828
2025-05-30 08:51:26,546 - INFO - Initial process node created - PID: 9284, Name: firefox.exe, Parent PID: 10652
2025-05-30 08:51:26,553 - INFO - Initial process node created - PID: 12868, Name: conhost.exe, Parent PID: 8292
2025-05-30 08:51:26,581 - INFO - Initial process node created - PID: 14404, Name: DDVCollectorSvcApi.exe, Parent PID: 828
2025-05-30 08:51:26,629 - INFO - Initial process node created - PID: 4684, Name: WMIRegistrationService.exe, Parent PID: 828
2025-05-30 08:51:26,659 - INFO - Initial process node created - PID: 14928, Name: SecurityHealthService.exe, Parent PID: 828
2025-05-30 08:51:26,681 - INFO - Initial process node created - PID: 16976, Name: NisSrv.exe, Parent PID: 828
2025-05-30 08:51:26,702 - INFO - Initial process node created - PID: 596, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,709 - INFO - Initial process node created - PID: 11348, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,735 - INFO - Initial process node created - PID: 1112, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,742 - INFO - Initial process node created - PID: 3164, Name: conhost.exe, Parent PID: 8292
2025-05-30 08:51:26,766 - INFO - Initial process node created - PID: 6236, Name: WmiPrvSE.exe, Parent PID: 596
2025-05-30 08:51:26,774 - INFO - Initial process node created - PID: 4704, Name: Cursor.exe, Parent PID: 1136
2025-05-30 08:51:26,797 - INFO - Initial process node created - PID: 100, Name: Registry, Parent PID: 4
2025-05-30 08:51:26,804 - INFO - Initial process node created - PID: 8292, Name: Cursor.exe, Parent PID: 1136
2025-05-30 08:51:26,828 - INFO - Initial process node created - PID: 3692, Name: AggregatorHost.exe, Parent PID: 4000
2025-05-30 08:51:26,851 - INFO - Initial process node created - PID: 4204, Name: jhi_service.exe, Parent PID: 828
2025-05-30 08:51:26,859 - INFO - Initial process node created - PID: 1136, Name: Cursor.exe, Parent PID: 8840
2025-05-30 08:51:26,882 - INFO - Initial process node created - PID: 1140, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,890 - INFO - Initial process node created - PID: 10868, Name: ADNotificationManager.exe, Parent PID: 15560
2025-05-30 08:51:26,896 - INFO - Initial process node created - PID: 11892, Name: GWIdlMon.exe, Parent PID: 3308
2025-05-30 08:51:26,922 - INFO - Initial process node created - PID: 13428, Name: ServiceShell.exe, Parent PID: 828
2025-05-30 08:51:26,945 - INFO - Initial process node created - PID: 2680, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,966 - INFO - Initial process node created - PID: 124, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:26,989 - INFO - Initial process node created - PID: 6780, Name: Dell.CoreServices.Client.exe, Parent PID: 3948
2025-05-30 08:51:27,012 - INFO - Initial process node created - PID: 8316, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:27,018 - INFO - Initial process node created - PID: 11900, Name: conhost.exe, Parent PID: 11892
2025-05-30 08:51:27,026 - INFO - Initial process node created - PID: 10368, Name: SDXHelper.exe, Parent PID: 596
2025-05-30 08:51:27,033 - INFO - Initial process node created - PID: 2180, Name: dllhost.exe, Parent PID: 596
2025-05-30 08:51:27,058 - INFO - Initial process node created - PID: 4228, Name: dasHost.exe, Parent PID: 3960
2025-05-30 08:51:27,081 - INFO - Initial process node created - PID: 7812, Name: SearchIndexer.exe, Parent PID: 828
2025-05-30 08:51:27,087 - INFO - Initial process node created - PID: 648, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:27,112 - INFO - Initial process node created - PID: 13960, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:27,134 - INFO - Initial process node created - PID: 2700, Name: conhost.exe, Parent PID: 7044
2025-05-30 08:51:27,161 - INFO - Initial process node created - PID: 8332, Name: svchost.exe, Parent PID: 828
2025-05-30 08:51:27,170 - INFO - Initial process node created - PID: 15500, Name: AdobeCollabSync.exe, Parent PID: 15560
2025-05-30 08:51:27,194 - INFO - Initial process node created - PID: 1680, Name: svchost.exe, Parent PID: 828
