2025-05-30 17:00:07,554 - INFO - Starting Procify application
2025-05-30 17:00:07,555 - INFO - Initializing ProcessVisualizer
2025-05-30 17:00:08,299 - INFO - Starting process visualization
2025-05-30 17:00:09,071 - INFO - Initial process node created - PID: 0, Name: System Idle Process, Memory: 0.0%
2025-05-30 17:00:09,127 - INFO - Initial process node created - PID: 4, Name: System, Memory: 0.0%
2025-05-30 17:00:09,175 - INFO - Initial process node created - PID: 4100, Name: IPROSetMonitor.exe, Memory: 0.0%
2025-05-30 17:00:09,220 - INFO - Initial process node created - PID: 7172, Name: conhost.exe, Memory: 0.0%
2025-05-30 17:00:09,248 - INFO - Initial process node created - PID: 8196, Name: audiodg.exe, Memory: 0.1%
2025-05-30 17:00:09,296 - INFO - Initial process node created - PID: 8, Name: WUDFHost.exe, Memory: 0.1%
2025-05-30 17:00:09,313 - INFO - Initial process node created - PID: 1032, Name: Acrobat.exe, Memory: 0.9%
2025-05-30 17:00:09,356 - INFO - Initial process node created - PID: 3088, Name: esif_uf.exe, Memory: 0.0%
2025-05-30 17:00:09,391 - INFO - Initial process node created - PID: 11280, Name: SupportAssistAgent.exe, Memory: 1.4%
2025-05-30 17:00:09,429 - INFO - Initial process node created - PID: 2068, Name: svchost.exe, Memory: 0.0%
2025-05-30 17:00:09,450 - INFO - Initial process node created - PID: 6168, Name: AcroCEF.exe, Memory: 0.5%
2025-05-30 17:00:09,471 - INFO - Initial process node created - PID: 1572, Name: Acrobat.exe, Memory: 0.4%
2025-05-30 17:00:09,506 - INFO - Initial process node created - PID: 2084, Name: svchost.exe, Memory: 0.0%
2025-05-30 17:00:09,554 - INFO - Initial process node created - PID: 2092, Name: svchost.exe, Memory: 0.1%
2025-05-30 17:00:09,601 - INFO - Initial process node created - PID: 3116, Name: EvtEng.exe, Memory: 0.1%
2025-05-30 17:00:09,640 - INFO - Initial process node created - PID: 4140, Name: svchost.exe, Memory: 0.0%
2025-05-30 17:00:09,678 - INFO - Initial process node created - PID: 4652, Name: svchost.exe, Memory: 0.0%
2025-05-30 17:00:09,720 - INFO - Initial process node created - PID: 560, Name: fontdrvhost.exe, Memory: 0.0%
2025-05-30 17:00:09,759 - INFO - Initial process node created - PID: 1584, Name: svchost.exe, Memory: 0.0%
2025-05-30 17:00:09,814 - INFO - Initial process node created - PID: 12332, Name: svchost.exe, Memory: 0.1%
2025-05-30 17:00:09,833 - INFO - Initial process node created - PID: 4152, Name: firefox.exe, Memory: 5.7%
2025-05-30 17:00:09,868 - INFO - Initial process node created - PID: 13880, Name: DDVRulesProcessor.exe, Memory: 0.1%
2025-05-30 17:00:09,887 - INFO - Initial process node created - PID: 14904, Name: AcroCEF.exe, Memory: 0.4%
2025-05-30 17:00:09,909 - INFO - Initial process node created - PID: 1596, Name: firefox.exe, Memory: 0.1%
2025-05-30 17:00:09,948 - INFO - Initial process node created - PID: 4156, Name: MpDefenderCoreService.exe, Memory: 0.1%
2025-05-30 17:00:09,984 - INFO - Initial process node created - PID: 576, Name: smss.exe, Memory: 0.0%
2025-05-30 17:00:10,028 - INFO - Initial process node created - PID: 2112, Name: svchost.exe, Memory: 0.0%
2025-05-30 17:00:10,049 - INFO - Initial process node created - PID: 13376, Name: firefox.exe, Memory: 1.3%
