2025-05-27 16:42:40,262 - INFO - Starting Procify application
2025-05-27 16:42:40,262 - INFO - Initializing ProcessVisualizer
2025-05-27 16:42:40,525 - INFO - ProcessVisualizer initialized with window size: 1200x800
2025-05-27 16:42:40,600 - INFO - Starting process visualization
2025-05-27 16:42:41,066 - INFO - Initial process node created - PID: 0, Name: System Idle Process, Parent PID: 0
2025-05-27 16:42:41,088 - INFO - Initial process node created - PID: 4, Name: System, Parent PID: 0
2025-05-27 16:42:41,114 - INFO - Initial process node created - PID: 8, Name: WUDFHost.exe, Parent PID: 828
2025-05-27 16:42:41,141 - INFO - Initial process node created - PID: 100, Name: Registry, Parent PID: 4
2025-05-27 16:42:41,170 - INFO - Initial process node created - PID: 560, Name: fontdrvhost.exe, Parent PID: 756
2025-05-27 16:42:41,196 - INFO - Initial process node created - PID: 576, Name: smss.exe, Parent PID: 4
2025-05-27 16:42:41,222 - INFO - Initial process node created - PID: 596, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,231 - INFO - Initial process node created - PID: 648, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,257 - INFO - Initial process node created - PID: 664, Name: csrss.exe, Parent PID: 652
2025-05-27 16:42:41,281 - INFO - Initial process node created - PID: 692, Name: fontdrvhost.exe, Parent PID: 892
2025-05-27 16:42:41,311 - INFO - Initial process node created - PID: 756, Name: wininit.exe, Parent PID: 652
2025-05-27 16:42:41,336 - INFO - Initial process node created - PID: 764, Name: csrss.exe, Parent PID: 748
2025-05-27 16:42:41,346 - INFO - Initial process node created - PID: 776, Name: TextInputHost.exe, Parent PID: 596
2025-05-27 16:42:41,355 - INFO - Initial process node created - PID: 792, Name: Cursor.exe, Parent PID: 1136
2025-05-27 16:42:41,381 - INFO - Initial process node created - PID: 828, Name: services.exe, Parent PID: 756
2025-05-27 16:42:41,407 - INFO - Initial process node created - PID: 876, Name: lsass.exe, Parent PID: 756
2025-05-27 16:42:41,434 - INFO - Initial process node created - PID: 892, Name: winlogon.exe, Parent PID: 748
2025-05-27 16:42:41,462 - INFO - Initial process node created - PID: 1092, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,487 - INFO - Initial process node created - PID: 1112, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,496 - INFO - Initial process node created - PID: 1136, Name: Cursor.exe, Parent PID: 8840
2025-05-27 16:42:41,519 - INFO - Initial process node created - PID: 1140, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,546 - INFO - Initial process node created - PID: 1280, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,572 - INFO - Initial process node created - PID: 1288, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,599 - INFO - Initial process node created - PID: 1292, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,624 - INFO - Initial process node created - PID: 1388, Name: dwm.exe, Parent PID: 892
2025-05-27 16:42:41,650 - INFO - Initial process node created - PID: 1452, Name: IntelCpHDCPSvc.exe, Parent PID: 828
2025-05-27 16:42:41,680 - INFO - Initial process node created - PID: 1504, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,709 - INFO - Initial process node created - PID: 1524, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,739 - INFO - Initial process node created - PID: 1584, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,748 - INFO - Initial process node created - PID: 1596, Name: firefox.exe, Parent PID: 10652
2025-05-27 16:42:41,772 - INFO - Initial process node created - PID: 1680, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,801 - INFO - Initial process node created - PID: 1732, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,829 - INFO - Initial process node created - PID: 1796, Name: IntelCpHeciSvc.exe, Parent PID: 828
2025-05-27 16:42:41,855 - INFO - Initial process node created - PID: 1832, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,885 - INFO - Initial process node created - PID: 1908, Name: MoUsoCoreWorker.exe, Parent PID: 596
2025-05-27 16:42:41,913 - INFO - Initial process node created - PID: 1996, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,939 - INFO - Initial process node created - PID: 2068, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,966 - INFO - Initial process node created - PID: 2084, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:41,993 - INFO - Initial process node created - PID: 2092, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,021 - INFO - Initial process node created - PID: 2112, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,032 - INFO - Initial process node created - PID: 2180, Name: dllhost.exe, Parent PID: 596
2025-05-27 16:42:42,061 - INFO - Initial process node created - PID: 2228, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,087 - INFO - Initial process node created - PID: 2264, Name: MemCompression, Parent PID: 4
2025-05-27 16:42:42,114 - INFO - Initial process node created - PID: 2292, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,142 - INFO - Initial process node created - PID: 2368, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,167 - INFO - Initial process node created - PID: 2408, Name: igfxCUIService.exe, Parent PID: 828
2025-05-27 16:42:42,192 - INFO - Initial process node created - PID: 2468, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,218 - INFO - Initial process node created - PID: 2548, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,242 - INFO - Initial process node created - PID: 2556, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,268 - INFO - Initial process node created - PID: 2680, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,296 - INFO - Initial process node created - PID: 2700, Name: conhost.exe, Parent PID: 7044
2025-05-27 16:42:42,304 - INFO - Initial process node created - PID: 2716, Name: soffice.bin, Parent PID: 15000
2025-05-27 16:42:42,331 - INFO - Initial process node created - PID: 2768, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,354 - INFO - Initial process node created - PID: 2856, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,381 - INFO - Initial process node created - PID: 2864, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,409 - INFO - Initial process node created - PID: 2872, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,418 - INFO - Initial process node created - PID: 2888, Name: AcroCEF.exe, Parent PID: 16628
2025-05-27 16:42:42,445 - INFO - Initial process node created - PID: 2908, Name: svchost.exe, Parent PID: 828
2025-05-27 16:42:42,470 - INFO - Initial process node created - PID: 3044, Name: svchost.exe, Parent PID: 828
