2025-05-30 16:33:42,417 - INFO - Starting Procify application
2025-05-30 16:33:42,418 - INFO - Initializing ProcessVisualizer
2025-05-30 16:33:43,205 - INFO - Starting process visualization
2025-05-30 16:33:44,421 - INFO - Initial process node created - PID: 0, Name: System Idle Process, Memory: 0.0%
2025-05-30 16:33:44,475 - INFO - Initial process node created - PID: 4, Name: System, Memory: 0.0%
2025-05-30 16:33:44,520 - INFO - Initial process node created - PID: 4100, Name: IPROSetMonitor.exe, Memory: 0.0%
2025-05-30 16:33:44,569 - INFO - Initial process node created - PID: 7172, Name: conhost.exe, Memory: 0.0%
2025-05-30 16:33:44,597 - INFO - Initial process node created - PID: 8196, Name: audiodg.exe, Memory: 0.1%
2025-05-30 16:33:44,647 - INFO - Initial process node created - PID: 8, Name: WUDFHost.exe, Memory: 0.1%
2025-05-30 16:33:44,689 - INFO - Initial process node created - PID: 3088, Name: esif_uf.exe, Memory: 0.0%
2025-05-30 16:33:44,729 - INFO - Initial process node created - PID: 11280, Name: SupportAssistAgent.exe, Memory: 1.4%
2025-05-30 16:33:44,773 - INFO - Initial process node created - PID: 2068, Name: svchost.exe, Memory: 0.0%
2025-05-30 16:33:44,796 - INFO - Initial process node created - PID: 16916, Name: firefox.exe, Memory: 0.2%
2025-05-30 16:33:44,832 - INFO - Initial process node created - PID: 2084, Name: svchost.exe, Memory: 0.0%
2025-05-30 16:33:44,855 - INFO - Initial process node created - PID: 3112, Name: python.exe, Memory: 0.9%
2025-05-30 16:33:44,894 - INFO - Initial process node created - PID: 2092, Name: svchost.exe, Memory: 0.1%
2025-05-30 16:33:44,935 - INFO - Initial process node created - PID: 3116, Name: EvtEng.exe, Memory: 0.1%
2025-05-30 16:33:44,973 - INFO - Initial process node created - PID: 4140, Name: svchost.exe, Memory: 0.0%
2025-05-30 16:33:45,024 - INFO - Initial process node created - PID: 4652, Name: svchost.exe, Memory: 0.0%
2025-05-30 16:33:45,060 - INFO - Initial process node created - PID: 560, Name: fontdrvhost.exe, Memory: 0.0%
2025-05-30 16:33:45,095 - INFO - Initial process node created - PID: 1584, Name: svchost.exe, Memory: 0.0%
2025-05-30 16:33:45,130 - INFO - Initial process node created - PID: 12332, Name: svchost.exe, Memory: 0.1%
2025-05-30 16:33:45,149 - INFO - Initial process node created - PID: 4152, Name: firefox.exe, Memory: 5.1%
2025-05-30 16:33:45,185 - INFO - Initial process node created - PID: 13880, Name: DDVRulesProcessor.exe, Memory: 0.1%
2025-05-30 16:33:45,205 - INFO - Initial process node created - PID: 1596, Name: firefox.exe, Memory: 0.1%
2025-05-30 16:33:45,242 - INFO - Initial process node created - PID: 4156, Name: MpDefenderCoreService.exe, Memory: 0.1%
2025-05-30 16:33:45,286 - INFO - Initial process node created - PID: 576, Name: smss.exe, Memory: 0.0%
2025-05-30 16:33:45,324 - INFO - Initial process node created - PID: 2112, Name: svchost.exe, Memory: 0.0%
2025-05-30 16:33:45,338 - INFO - Initial process node created - PID: 13376, Name: firefox.exe, Memory: 1.3%
2025-05-30 16:33:45,377 - INFO - Initial process node created - PID: 1092, Name: svchost.exe, Memory: 0.1%
2025-05-30 16:33:45,424 - INFO - Initial process node created - PID: 8260, Name: PresentationFontCache.exe, Memory: 0.1%
2025-05-30 16:33:45,437 - INFO - Initial process node created - PID: 9284, Name: firefox.exe, Memory: 1.2%
2025-05-30 16:33:45,448 - INFO - Initial process node created - PID: 12868, Name: conhost.exe, Memory: 0.0%
2025-05-30 16:33:45,468 - INFO - Initial process node created - PID: 13892, Name: firefox.exe, Memory: 0.5%
2025-05-30 16:33:45,514 - INFO - Initial process node created - PID: 14404, Name: DDVCollectorSvcApi.exe, Memory: 0.0%
2025-05-30 16:33:45,551 - INFO - Initial process node created - PID: 4684, Name: WMIRegistrationService.exe, Memory: 0.1%
2025-05-30 16:33:45,583 - INFO - Initial process node created - PID: 14928, Name: SecurityHealthService.exe, Memory: 0.1%
2025-05-30 16:33:45,625 - INFO - Initial process node created - PID: 16976, Name: NisSrv.exe, Memory: 0.1%
2025-05-30 16:33:45,658 - INFO - Initial process node created - PID: 18000, Name: svchost.exe, Memory: 0.1%
2025-05-30 16:33:45,700 - INFO - Initial process node created - PID: 596, Name: svchost.exe, Memory: 0.2%
2025-05-30 16:33:45,721 - INFO - Initial process node created - PID: 11348, Name: svchost.exe, Memory: 0.1%
2025-05-30 16:33:45,757 - INFO - Initial process node created - PID: 1112, Name: svchost.exe, Memory: 0.1%
2025-05-30 16:33:45,776 - INFO - Initial process node created - PID: 3164, Name: conhost.exe, Memory: 0.0%
2025-05-30 16:33:45,817 - INFO - Initial process node created - PID: 6236, Name: WmiPrvSE.exe, Memory: 0.1%
2025-05-30 16:33:45,838 - INFO - Initial process node created - PID: 4704, Name: Cursor.exe, Memory: 0.3%
2025-05-30 16:33:45,878 - INFO - Initial process node created - PID: 100, Name: Registry, Memory: 0.5%
